Depth,Damage,Type,,,,,,,,,,
4.69,0.701319554470816,4,,,,,,,,,,
4.70,0.703601074567873,4,,,,,,,,,,
4.71,0.705910214727269,4,,,,,,,,,,
4.72,0.70824247939639,4,,,,,,,,,,
4.73,0.710591141944573,4,,,,,,,,,,
4.74,0.71294945997852,4,,,,,,,,,,
4.75,0.715310691104934,4,,,,,,,,,,
4.76,0.717668092930518,4,,,,,,,,,,
4.77,0.720014923061974,4,,,,,,,,,,
4.78,0.722344439106006,4,,,,,,,,,,
4.79,0.724649898669315,4,,,,,,,,,,
4.80,0.726924559358604,4,,,,,,,,,,
4.81,0.729161678780576,4,,,,,,,,,,
4.82,0.731354514541933,4,,,,,,,,,,
4.83,0.733496324249379,4,,,,,,,,,,
4.84,0.735580365509615,4,,,,,,,,,,
4.85,0.737599895929344,4,,,,,,,,,,
4.86,0.739548173115269,4,,,,,,,,,,
4.87,0.741419568503289,4,,,,,,,,,,
4.88,0.743217916772385,4,,,,,,,,,,
4.89,0.744951828872744,4,,,,,,,,,,
4.90,0.746629952442808,4,,,,,,,,,,
4.91,0.748260935121014,4,,,,,,,,,,
4.92,0.749853424545804,4,,,,,,,,,,
4.93,0.751416068355617,4,,,,,,,,,,
4.94,0.752957514188894,4,,,,,,,,,,
4.95,0.754486409684074,4,,,,,,,,,,
4.96,0.756011402479597,4,,,,,,,,,,
4.97,0.757541140213904,4,,,,,,,,,,
4.98,0.759084270525434,4,,,,,,,,,,
4.99,0.760649441052626,4,,,,,,,,,,
5.00,0.762245299433922,4,,,,,,,,,,
5.01,0.763880493307761,4,,,,,,,,,,
5.02,0.765562979394737,4,,,,,,,,,,
5.03,0.767294695848033,4,,,,,,,,,,
5.04,0.769074479768346,4,,,,,,,,,,
5.05,0.770901142564197,4,,,,,,,,,,
5.06,0.772773495644103,4,,,,,,,,,,
5.07,0.774690350416581,4,,,,,,,,,,
5.08,0.77665051829015,4,,,,,,,,,,
5.09,0.778652810673328,4,,,,,,,,,,
5.10,0.780696038974632,4,,,,,,,,,,
5.11,0.782779014602583,4,,,,,,,,,,
5.12,0.784900548965695,4,,,,,,,,,,
5.13,0.78705945347249,4,,,,,,,,,,
5.14,0.789254539531483,4,,,,,,,,,,
5.15,0.791484618551194,4,,,,,,,,,,
5.16,0.793748501940141,4,,,,,,,,,,
5.17,0.79604500110684,4,,,,,,,,,,
5.18,0.798372927459812,4,,,,,,,,,,
5.19,0.800731092407573,4,,,,,,,,,,
5.20,0.803118307358641,4,,,,,,,,,,
5.21,0.805533383721536,4,,,,,,,,,,
5.22,0.807975132904774,4,,,,,,,,,,
5.23,0.810442366316875,4,,,,,,,,,,
5.24,0.812933895366355,4,,,,,,,,,,
5.25,0.815448531461733,4,,,,,,,,,,
5.26,0.817985086011527,4,,,,,,,,,,
5.27,0.820542370424256,4,,,,,,,,,,
5.28,0.823119196108437,4,,,,,,,,,,
5.29,0.825714374472589,4,,,,,,,,,,
5.30,0.828326716925228,4,,,,,,,,,,
5.31,0.830955034874874,4,,,,,,,,,,
5.32,0.833598139730045,4,,,,,,,,,,
5.33,0.836254842899259,4,,,,,,,,,,
5.34,0.83892392581463,4,,,,,,,,,,
5.35,0.841603894345965,4,,,,,,,,,,
5.36,0.844293106015825,4,,,,,,,,,,
5.37,0.84698991691421,4,,,,,,,,,,
5.38,0.849692683131122,4,,,,,,,,,,
5.39,0.852399760756563,4,,,,,,,,,,
5.40,0.855109505880532,4,,,,,,,,,,
5.41,0.857820274593031,4,,,,,,,,,,
5.42,0.860530422984061,4,,,,,,,,,,
5.43,0.863238307143625,4,,,,,,,,,,
5.44,0.865942283161721,4,,,,,,,,,,
5.45,0.868640707128353,4,,,,,,,,,,
5.46,0.871331935133521,4,,,,,,,,,,
5.47,0.874014323267225,4,,,,,,,,,,
5.48,0.876686227619468,4,,,,,,,,,,
5.49,0.87934600428025,4,,,,,,,,,,
5.50,0.881992009339572,4,,,,,,,,,,
5.51,0.884622598887437,4,,,,,,,,,,
5.52,0.887236129013844,4,,,,,,,,,,
5.53,0.889830955808795,4,,,,,,,,,,
5.54,0.892405435362291,4,,,,,,,,,,
5.55,0.894957923764333,4,,,,,,,,,,
5.56,0.897486777104923,4,,,,,,,,,,
5.57,0.899990351474061,4,,,,,,,,,,
5.58,0.902467002961748,4,,,,,,,,,,
5.59,0.904915087657987,4,,,,,,,,,,
5.60,0.907332961652778,4,,,,,,,,,,
5.61,0.909718981036122,4,,,,,,,,,,
5.62,0.91207150189802,4,,,,,,,,,,
5.63,0.914388880328473,4,,,,,,,,,,
5.64,0.916669472417483,4,,,,,,,,,,
5.65,0.918913411113898,4,,,,,,,,,,
5.66,0.921138050616229,4,,,,,,,,,,
5.67,0.923370416007251,4,,,,,,,,,,
5.68,0.925637639675347,4,,,,,,,,,,
5.69,0.927966854008899,4,,,,,,,,,,
5.70,0.930385191396291,4,,,,,,,,,,
5.71,0.932919784225904,4,,,,,,,,,,
5.72,0.935597764886122,4,,,,,,,,,,
5.73,0.938443565598236,4,,,,,,,,,,
5.74,0.941455085602243,4,,,,,,,,,,
5.75,0.944615161375295,4,,,,,,,,,,
5.76,0.947906456402137,4,,,,,,,,,,
5.77,0.951311634167515,4,,,,,,,,,,
5.78,0.954813358156172,4,,,,,,,,,,
5.79,0.958394291852854,4,,,,,,,,,,
5.80,0.962037098742306,4,,,,,,,,,,
5.81,0.965721994539629,4,,,,,,,,,,
5.82,0.969404807121728,4,,,,,,,,,,
5.83,0.973027368412708,4,,,,,,,,,,
5.84,0.976531344049382,4,,,,,,,,,,
5.85,0.979858399668569,4,,,,,,,,,,
5.86,0.982950200907084,4,,,,,,,,,,
5.87,0.985748413401743,4,,,,,,,,,,
5.88,0.988194702789363,4,,,,,,,,,,
5.89,0.990237440759983,4,,,,,,,,,,
5.90,0.991892747745603,4,,,,,,,,,,
5.91,0.993216047983225,4,,,,,,,,,,
5.92,0.994263248546536,4,,,,,,,,,,
5.93,0.995090256509221,4,,,,,,,,,,
5.94,0.995752978944968,4,,,,,,,,,,
5.95,0.996307322927461,4,,,,,,,,,,
5.96,0.99680603072568,4,,,,,,,,,,
5.97,0.99726947936664,4,,,,,,,,,,
5.98,0.997699090901137,4,,,,,,,,,,
5.99,0.998096047714794,4,,,,,,,,,,
6.00,0.998461532193235,4,,,,,,,,,,
6.01,0.998796726722082,4,,,,,,,,,,
6.02,0.999102813686961,4,,,,,,,,,,
6.03,0.999380975473493,4,,,,,,,,,,
6.04,0.999632394467303,4,,,,,,,,,,
6.05,0.999858253054013,4,,,,,,,,,,
6.06,1,4,,,,,,,,,,
6.07,1,4,,,,,,,,,,
6.08,1,4,,,,,,,,,,
6.09,1,4,,,,,,,,,,
6.10,1,4,,,,,,,,,,
6.11,1,4,,,,,,,,,,
6.12,1,4,,,,,,,,,,
6.13,1,4,,,,,,,,,,
6.14,1,4,,,,,,,,,,
6.15,1,4,,,,,,,,,,
6.16,1,4,,,,,,,,,,
6.17,1,4,,,,,,,,,,
6.18,1,4,,,,,,,,,,
6.19,1,4,,,,,,,,,,
6.20,1,4,,,,,,,,,,
6.21,1,4,,,,,,,,,,
6.22,1,4,,,,,,,,,,
6.23,1,4,,,,,,,,,,
6.24,1,4,,,,,,,,,,
6.25,1,4,,,,,,,,,,
6.26,1,4,,,,,,,,,,
6.27,1,4,,,,,,,,,,
6.28,1,4,,,,,,,,,,
6.29,1,4,,,,,,,,,,
6.30,1,4,,,,,,,,,,
6.31,1,4,,,,,,,,,,
6.32,1,4,,,,,,,,,,
6.33,1,4,,,,,,,,,,
6.34,1,4,,,,,,,,,,
6.35,1,4,,,,,,,,,,
6.36,1,4,,,,,,,,,,
6.37,1,4,,,,,,,,,,
6.38,1,4,,,,,,,,,,
6.39,1,4,,,,,,,,,,
6.40,1,4,,,,,,,,,,
6.41,1,4,,,,,,,,,,
6.42,1,4,,,,,,,,,,
6.43,1,4,,,,,,,,,,
6.44,1,4,,,,,,,,,,
6.45,1,4,,,,,,,,,,
6.46,1,4,,,,,,,,,,
6.47,1,4,,,,,,,,,,
6.48,1,4,,,,,,,,,,
6.49,1,4,,,,,,,,,,
6.50,1,4,,,,,,,,,,
6.51,1,4,,,,,,,,,,
6.52,1,4,,,,,,,,,,
6.53,1,4,,,,,,,,,,
6.54,1,4,,,,,,,,,,
6.55,1,4,,,,,,,,,,
6.56,1,4,,,,,,,,,,
6.57,1,4,,,,,,,,,,
6.58,1,4,,,,,,,,,,
6.59,1,4,,,,,,,,,,
6.60,1,4,,,,,,,,,,
6.61,1,4,,,,,,,,,,
6.62,1,4,,,,,,,,,,
6.63,1,4,,,,,,,,,,
6.64,1,4,,,,,,,,,,
6.65,1,4,,,,,,,,,,
6.66,1,4,,,,,,,,,,
6.67,1,4,,,,,,,,,,
6.68,1,4,,,,,,,,,,
6.69,1,4,,,,,,,,,,
6.70,1,4,,,,,,,,,,
6.71,1,4,,,,,,,,,,
6.72,1,4,,,,,,,,,,
6.73,1,4,,,,,,,,,,
6.74,1,4,,,,,,,,,,
6.75,1,4,,,,,,,,,,
6.76,1,4,,,,,,,,,,
6.77,1,4,,,,,,,,,,
6.78,1,4,,,,,,,,,,
6.79,1,4,,,,,,,,,,
6.80,1,4,,,,,,,,,,
6.81,1,4,,,,,,,,,,
6.82,1,4,,,,,,,,,,
6.83,1,4,,,,,,,,,,
6.84,1,4,,,,,,,,,,
6.85,1,4,,,,,,,,,,
6.86,1,4,,,,,,,,,,
6.87,1,4,,,,,,,,,,
6.88,1,4,,,,,,,,,,
6.89,1,4,,,,,,,,,,
6.90,1,4,,,,,,,,,,
6.91,1,4,,,,,,,,,,
6.92,1,4,,,,,,,,,,
6.93,1,4,,,,,,,,,,
6.94,1,4,,,,,,,,,,
6.95,1,4,,,,,,,,,,
6.96,1,4,,,,,,,,,,
6.97,1,4,,,,,,,,,,
6.98,1,4,,,,,,,,,,
6.99,1,4,,,,,,,,,,
7.00,1,4,,,,,,,,,,
7.01,1,4,,,,,,,,,,
7.02,1,4,,,,,,,,,,
7.03,1,4,,,,,,,,,,
7.04,1,4,,,,,,,,,,
7.05,1,4,,,,,,,,,,
7.06,1,4,,,,,,,,,,
7.07,1,4,,,,,,,,,,
7.08,1,4,,,,,,,,,,
7.09,1,4,,,,,,,,,,
7.10,1,4,,,,,,,,,,
7.11,1,4,,,,,,,,,,
7.12,1,4,,,,,,,,,,
7.13,1,4,,,,,,,,,,
7.14,1,4,,,,,,,,,,
7.15,1,4,,,,,,,,,,
7.16,1,4,,,,,,,,,,
7.17,1,4,,,,,,,,,,
7.18,1,4,,,,,,,,,,
7.19,1,4,,,,,,,,,,
7.20,1,4,,,,,,,,,,
7.21,1,4,,,,,,,,,,
7.22,1,4,,,,,,,,,,
7.23,1,4,,,,,,,,,,
7.24,1,4,,,,,,,,,,
7.25,1,4,,,,,,,,,,
7.26,1,4,,,,,,,,,,
7.27,1,4,,,,,,,,,,
7.28,1,4,,,,,,,,,,
7.29,1,4,,,,,,,,,,
7.30,1,4,,,,,,,,,,
7.31,1,4,,,,,,,,,,
7.32,1,4,,,,,,,,,,
7.33,1,4,,,,,,,,,,
7.34,1,4,,,,,,,,,,
7.35,1,4,,,,,,,,,,
7.36,1,4,,,,,,,,,,
7.37,1,4,,,,,,,,,,
7.38,1,4,,,,,,,,,,
7.39,1,4,,,,,,,,,,
7.40,1,4,,,,,,,,,,
7.41,1,4,,,,,,,,,,
7.42,1,4,,,,,,,,,,
7.43,1,4,,,,,,,,,,
7.44,1,4,,,,,,,,,,
7.45,1,4,,,,,,,,,,
7.46,1,4,,,,,,,,,,
7.47,1,4,,,,,,,,,,
7.48,1,4,,,,,,,,,,
7.49,1,4,,,,,,,,,,
7.50,1,4,,,,,,,,,,
7.51,1,4,,,,,,,,,,
7.52,1,4,,,,,,,,,,
7.53,1,4,,,,,,,,,,
7.54,1,4,,,,,,,,,,
7.55,1,4,,,,,,,,,,
7.56,1,4,,,,,,,,,,
7.57,1,4,,,,,,,,,,
7.58,1,4,,,,,,,,,,
7.59,1,4,,,,,,,,,,
7.60,1,4,,,,,,,,,,
7.61,1,4,,,,,,,,,,
7.62,1,4,,,,,,,,,,
7.63,1,4,,,,,,,,,,
7.64,1,4,,,,,,,,,,
7.65,1,4,,,,,,,,,,
7.66,1,4,,,,,,,,,,
7.67,1,4,,,,,,,,,,
7.68,1,4,,,,,,,,,,
7.69,1,4,,,,,,,,,,
7.70,1,4,,,,,,,,,,
7.71,1,4,,,,,,,,,,
7.72,1,4,,,,,,,,,,
7.73,1,4,,,,,,,,,,
7.74,1,4,,,,,,,,,,
7.75,1,4,,,,,,,,,,
7.76,1,4,,,,,,,,,,
7.77,1,4,,,,,,,,,,
7.78,1,4,,,,,,,,,,
7.79,1,4,,,,,,,,,,
7.80,1,4,,,,,,,,,,
7.81,1,4,,,,,,,,,,
7.82,1,4,,,,,,,,,,
7.83,1,4,,,,,,,,,,
7.84,1,4,,,,,,,,,,
7.85,1,4,,,,,,,,,,
7.86,1,4,,,,,,,,,,
7.87,1,4,,,,,,,,,,
7.88,1,4,,,,,,,,,,
7.89,1,4,,,,,,,,,,
7.90,1,4,,,,,,,,,,
7.91,1,4,,,,,,,,,,
7.92,1,4,,,,,,,,,,
7.93,1,4,,,,,,,,,,
7.94,1,4,,,,,,,,,,
7.95,1,4,,,,,,,,,,
7.96,1,4,,,,,,,,,,
7.97,1,4,,,,,,,,,,
7.98,1,4,,,,,,,,,,
7.99,1,4,,,,,,,,,,
8.00,1,4,,,,,,,,,,
8.01,1,4,,,,,,,,,,
8.02,1,4,,,,,,,,,,
8.03,1,4,,,,,,,,,,
8.04,1,4,,,,,,,,,,
8.05,1,4,,,,,,,,,,
8.06,1,4,,,,,,,,,,
8.07,1,4,,,,,,,,,,
8.08,1,4,,,,,,,,,,
8.09,1,4,,,,,,,,,,
8.10,1,4,,,,,,,,,,
8.11,1,4,,,,,,,,,,
8.12,1,4,,,,,,,,,,
8.13,1,4,,,,,,,,,,
8.14,1,4,,,,,,,,,,
8.15,1,4,,,,,,,,,,
8.16,1,4,,,,,,,,,,
8.17,1,4,,,,,,,,,,
8.18,1,4,,,,,,,,,,
8.19,1,4,,,,,,,,,,
8.20,1,4,,,,,,,,,,
8.21,1,4,,,,,,,,,,
8.22,1,4,,,,,,,,,,
8.23,1,4,,,,,,,,,,
8.24,1,4,,,,,,,,,,
8.25,1,4,,,,,,,,,,
8.26,1,4,,,,,,,,,,
8.27,1,4,,,,,,,,,,
8.28,1,4,,,,,,,,,,
8.29,1,4,,,,,,,,,,
8.30,1,4,,,,,,,,,,
8.31,1,4,,,,,,,,,,
8.32,1,4,,,,,,,,,,
8.33,1,4,,,,,,,,,,
8.34,1,4,,,,,,,,,,
8.35,1,4,,,,,,,,,,
8.36,1,4,,,,,,,,,,
8.37,1,4,,,,,,,,,,
8.38,1,4,,,,,,,,,,
8.39,1,4,,,,,,,,,,
8.40,1,4,,,,,,,,,,
8.41,1,4,,,,,,,,,,
8.42,1,4,,,,,,,,,,
8.43,1,4,,,,,,,,,,
8.44,1,4,,,,,,,,,,
8.45,1,4,,,,,,,,,,
8.46,1,4,,,,,,,,,,
8.47,1,4,,,,,,,,,,
8.48,1,4,,,,,,,,,,
8.49,1,4,,,,,,,,,,
8.50,1,4,,,,,,,,,,
8.51,1,4,,,,,,,,,,
8.52,1,4,,,,,,,,,,
8.53,1,4,,,,,,,,,,
8.54,1,4,,,,,,,,,,
8.55,1,4,,,,,,,,,,
8.56,1,4,,,,,,,,,,
8.57,1,4,,,,,,,,,,
8.58,1,4,,,,,,,,,,
8.59,1,4,,,,,,,,,,
8.60,1,4,,,,,,,,,,
8.61,1,4,,,,,,,,,,
8.62,1,4,,,,,,,,,,
8.63,1,4,,,,,,,,,,
8.64,1,4,,,,,,,,,,
8.65,1,4,,,,,,,,,,
8.66,1,4,,,,,,,,,,
8.67,1,4,,,,,,,,,,
8.68,1,4,,,,,,,,,,
8.69,1,4,,,,,,,,,,
8.70,1,4,,,,,,,,,,
8.71,1,4,,,,,,,,,,
8.72,1,4,,,,,,,,,,
8.73,1,4,,,,,,,,,,
8.74,1,4,,,,,,,,,,
8.75,1,4,,,,,,,,,,
8.76,1,4,,,,,,,,,,
8.77,1,4,,,,,,,,,,
8.78,1,4,,,,,,,,,,
8.79,1,4,,,,,,,,,,
8.80,1,4,,,,,,,,,,
8.81,1,4,,,,,,,,,,
8.82,1,4,,,,,,,,,,
8.83,1,4,,,,,,,,,,
8.84,1,4,,,,,,,,,,
8.85,1,4,,,,,,,,,,
8.86,1,4,,,,,,,,,,
8.87,1,4,,,,,,,,,,
8.88,1,4,,,,,,,,,,
8.89,1,4,,,,,,,,,,
8.90,1,4,,,,,,,,,,
8.91,1,4,,,,,,,,,,
8.92,1,4,,,,,,,,,,
8.93,1,4,,,,,,,,,,
8.94,1,4,,,,,,,,,,
8.95,1,4,,,,,,,,,,
8.96,1,4,,,,,,,,,,
8.97,1,4,,,,,,,,,,
8.98,1,4,,,,,,,,,,
8.99,1,4,,,,,,,,,,
9.00,1,4,,,,,,,,,,
9.01,1,4,,,,,,,,,,
9.02,1,4,,,,,,,,,,
9.03,1,4,,,,,,,,,,
9.04,1,4,,,,,,,,,,
9.05,1,4,,,,,,,,,,
9.06,1,4,,,,,,,,,,
9.07,1,4,,,,,,,,,,
9.08,1,4,,,,,,,,,,
9.09,1,4,,,,,,,,,,
9.10,1,4,,,,,,,,,,
9.11,1,4,,,,,,,,,,
9.12,1,4,,,,,,,,,,
9.13,1,4,,,,,,,,,,
9.14,1,4,,,,,,,,,,
9.15,1,4,,,,,,,,,,
9.16,1,4,,,,,,,,,,
9.17,1,4,,,,,,,,,,
9.18,1,4,,,,,,,,,,
9.19,1,4,,,,,,,,,,
9.20,1,4,,,,,,,,,,
9.21,1,4,,,,,,,,,,
9.22,1,4,,,,,,,,,,
9.23,1,4,,,,,,,,,,
9.24,1,4,,,,,,,,,,
9.25,1,4,,,,,,,,,,
9.26,1,4,,,,,,,,,,
9.27,1,4,,,,,,,,,,
9.28,1,4,,,,,,,,,,
9.29,1,4,,,,,,,,,,
9.30,1,4,,,,,,,,,,
9.31,1,4,,,,,,,,,,
9.32,1,4,,,,,,,,,,
9.33,1,4,,,,,,,,,,
9.34,1,4,,,,,,,,,,
9.35,1,4,,,,,,,,,,
9.36,1,4,,,,,,,,,,
9.37,1,4,,,,,,,,,,
9.38,1,4,,,,,,,,,,
9.39,1,4,,,,,,,,,,
9.40,1,4,,,,,,,,,,
9.41,1,4,,,,,,,,,,
9.42,1,4,,,,,,,,,,
9.43,1,4,,,,,,,,,,
9.44,1,4,,,,,,,,,,
9.45,1,4,,,,,,,,,,
9.46,1,4,,,,,,,,,,
9.47,1,4,,,,,,,,,,
9.48,1,4,,,,,,,,,,
9.49,1,4,,,,,,,,,,
9.50,1,4,,,,,,,,,,
9.51,1,4,,,,,,,,,,
9.52,1,4,,,,,,,,,,
9.53,1,4,,,,,,,,,,
9.54,1,4,,,,,,,,,,
9.55,1,4,,,,,,,,,,
9.56,1,4,,,,,,,,,,
9.57,1,4,,,,,,,,,,
9.58,1,4,,,,,,,,,,
9.59,1,4,,,,,,,,,,
9.60,1,4,,,,,,,,,,
9.61,1,4,,,,,,,,,,
9.62,1,4,,,,,,,,,,
9.63,1,4,,,,,,,,,,
9.64,1,4,,,,,,,,,,
9.65,1,4,,,,,,,,,,
9.66,1,4,,,,,,,,,,
9.67,1,4,,,,,,,,,,
9.68,1,4,,,,,,,,,,
9.69,1,4,,,,,,,,,,
9.70,1,4,,,,,,,,,,
9.71,1,4,,,,,,,,,,
9.72,1,4,,,,,,,,,,
9.73,1,4,,,,,,,,,,
9.74,1,4,,,,,,,,,,
9.75,1,4,,,,,,,,,,
9.76,1,4,,,,,,,,,,
9.77,1,4,,,,,,,,,,
9.78,1,4,,,,,,,,,,
9.79,1,4,,,,,,,,,,
9.80,1,4,,,,,,,,,,
9.81,1,4,,,,,,,,,,
9.82,1,4,,,,,,,,,,
9.83,1,4,,,,,,,,,,
9.84,1,4,,,,,,,,,,
9.85,1,4,,,,,,,,,,
9.86,1,4,,,,,,,,,,
9.87,1,4,,,,,,,,,,
9.88,1,4,,,,,,,,,,
9.89,1,4,,,,,,,,,,
9.90,1,4,,,,,,,,,,
9.91,1,4,,,,,,,,,,
9.92,1,4,,,,,,,,,,1350
9.93,1,4,,,,,,,,,,
9.94,1,4,,,,,,,,,,
9.95,1,4,,,,,,,,,,
9.96,1,4,,,,,,,,,,
9.97,1,4,,,,,,,,,,
9.98,1,4,,,,,,,,,,
9.99,1,4,,,,,,,,,,
10.00,1,4,,,,,,,,,,
0.00,0,5,,,,,,,,,,
0.01,0,5,,,,,,,,,,
0.02,0,5,,,,,,,,,,
0.03,0,5,,,,,,,,,,
0.04,0,5,,,,,,,,,,
0.05,0,5,,,,,,,,,,
0.06,0,5,,,,,,,,,,
0.07,0,5,,,,,,,,,,
0.08,0,5,,,,,,,,,,
0.09,0,5,,,,,,,,,,
0.10,0,5,,,,,,,,,,
0.11,0,5,,,,,,,,,,
0.12,0,5,,,,,,,,,,
0.13,0,5,,,,,,,,,,
0.14,0,5,,,,,,,,,,
0.15,0,5,,,,,,,,,,
0.16,0,5,,,,,,,,,,
0.17,0,5,,,,,,,,,,
0.18,0,5,,,,,,,,,,
0.19,0,5,,,,,,,,,,
0.20,0,5,,,,,,,,,,
0.21,0,5,,,,,,,,,,
0.22,0,5,,,,,,,,,,
0.23,0,5,,,,,,,,,,
0.24,0,5,,,,,,,,,,
0.25,0,5,,,,,,,,,,
0.26,0,5,,,,,,,,,,
0.27,0,5,,,,,,,,,,
0.28,0,5,,,,,,,,,,
0.29,0,5,,,,,,,,,,
0.30,0,5,,,,,,,,,,
0.31,0,5,,,,,,,,,,
0.32,0,5,,,,,,,,,,
0.33,0,5,,,,,,,,,,
0.34,0,5,,,,,,,,,,
0.35,0,5,,,,,,,,,,
0.36,0,5,,,,,,,,,,
0.37,0,5,,,,,,,,,,
0.38,0,5,,,,,,,,,,
0.39,0,5,,,,,,,,,,
0.40,0,5,,,,,,,,,,
0.41,0,5,,,,,,,,,,
0.42,0,5,,,,,,,,,,
0.43,0,5,,,,,,,,,,
0.44,0,5,,,,,,,,,,
0.45,0,5,,,,,,,,,,
0.46,0,5,,,,,,,,,,
0.47,0,5,,,,,,,,,,
0.48,0,5,,,,,,,,,,
0.49,0,5,,,,,,,,,,
0.50,0,5,,,,,,,,,,
0.51,0,5,,,,,,,,,,
0.52,0,5,,,,,,,,,,
0.53,0,5,,,,,,,,,,
0.54,0,5,,,,,,,,,,
0.55,0,5,,,,,,,,,,
0.56,0,5,,,,,,,,,,
0.57,0,5,,,,,,,,,,
0.58,0,5,,,,,,,,,,
0.59,0,5,,,,,,,,,,
0.60,0,5,,,,,,,,,,
0.61,0,5,,,,,,,,,,
0.62,0,5,,,,,,,,,,
0.63,0,5,,,,,,,,,,
0.64,0,5,,,,,,,,,,
0.65,0,5,,,,,,,,,,
0.66,0,5,,,,,,,,,,
0.67,0,5,,,,,,,,,,
0.68,0,5,,,,,,,,,,
0.69,0,5,,,,,,,,,,
0.70,0,5,,,,,,,,,,
0.71,0,5,,,,,,,,,,
0.72,0,5,,,,,,,,,,
0.73,0,5,,,,,,,,,,
0.74,0,5,,,,,,,,,,
0.75,0,5,,,,,,,,,,
0.76,0,5,,,,,,,,,,
0.77,0,5,,,,,,,,,,
0.78,0,5,,,,,,,,,,
0.79,0,5,,,,,,,,,,
0.80,0,5,,,,,,,,,,
0.81,2.60187905167762E-05,5,,,,,,,,,,
0.82,0.000102400014115464,5,,,,,,,,,,
0.83,0.000185708251358726,5,,,,,,,,,,
0.84,0.000276144104855897,5,,,,,,,,,,
0.85,0.000373908177216309,5,,,,,,,,,,
0.86,0.000479201071049301,5,,,,,,,,,,
0.87,0.000592223388964202,5,,,,,,,,,,
0.88,0.000713175733570348,5,,,,,,,,,,
0.89,0.000842258707477072,5,,,,,,,,,,
0.90,0.000979672913293707,5,,,,,,,,,,
0.91,0.00112561895362959,5,,,,,,,,,,
0.92,0.00128029743109405,5,,,,,,,,,,
0.93,0.00144390894829643,5,,,,,,,,,,
0.94,0.00161665410784605,5,,,,,,,,,,
0.95,0.00179873351235226,5,,,,,,,,,,
0.96,0.00199034776442439,5,,,,,,,,,,
0.97,0.00219169746667176,5,,,,,,,,,,
0.98,0.00240298322170372,5,,,,,,,,,,
0.99,0.0026244056321296,5,,,,,,,,,,
1.00,0.00285616530055872,5,,,,,,,,,,
1.01,0.00309846282960044,5,,,,,,,,,,
1.02,0.00348210643001952,5,,,,,,,,,,
1.03,0.00375162624700854,5,,,,,,,,,,
1.04,0.00403238603374281,5,,,,,,,,,,
1.05,0.00432458639283167,5,,,,,,,,,,
1.06,0.00462842792688445,5,,,,,,,,,,
1.07,0.00494411123851049,5,,,,,,,,,,
1.08,0.00527183693031912,5,,,,,,,,,,
1.09,0.00561180560491967,5,,,,,,,,,,
1.10,0.00596421786492149,5,,,,,,,,,,
1.11,0.0063292743129339,5,,,,,,,,,,
1.12,0.00670717555156623,5,,,,,,,,,,
1.13,0.00709812218342782,5,,,,,,,,,,
1.14,0.00750231481112801,5,,,,,,,,,,
1.15,0.00791995403727613,5,,,,,,,,,,
1.16,0.00835124046448151,5,,,,,,,,,,
1.17,0.00879637469535348,5,,,,,,,,,,
1.18,0.00925555733250139,5,,,,,,,,,,
1.19,0.00972898897853456,5,,,,,,,,,,
1.20,0.0102168702360623,5,,,,,,,,,,
1.21,0.010719401707694,5,,,,,,,,,,
1.22,0.011236783996039,5,,,,,,,,,,
1.23,0.0117692177037066,5,,,,,,,,,,
1.24,0.0123169034333061,5,,,,,,,,,,
1.25,0.0128800417874468,5,,,,,,,,,,
1.26,0.0134588333687382,5,,,,,,,,,,
1.27,0.0140534239027451,5,,,,,,,,,,
1.28,0.0146636941755135,5,,,,,,,,,,
1.29,0.0152894451235107,5,,,,,,,,,,
1.30,0.0159304776668918,5,,,,,,,,,,
1.31,0.0165865927258119,5,,,,,,,,,,
1.32,0.0172575912204262,5,,,,,,,,,,
1.33,0.0179432740708898,5,,,,,,,,,,
1.34,0.0186434421973579,5,,,,,,,,,,
1.35,0.0193578965199855,5,,,,,,,,,,
1.36,0.0200864379589279,5,,,,,,,,,,
1.37,0.0208288674343401,5,,,,,,,,,,
1.38,0.0215849858663773,5,,,,,,,,,,
1.39,0.0223545941751947,5,,,,,,,,,,
1.40,0.0231374932809473,5,,,,,,,,,,
1.41,0.0239334841037904,5,,,,,,,,,,
1.42,0.024742367563879,5,,,,,,,,,,
1.43,0.0255639445813683,5,,,,,,,,,,
1.44,0.0263980160764134,5,,,,,,,,,,
1.45,0.0272443829691695,5,,,,,,,,,,
1.46,0.0281028461797917,5,,,,,,,,,,
1.47,0.0289732066284352,5,,,,,,,,,,
1.48,0.029855265235255,5,,,,,,,,,,
1.49,0.0307488229204064,5,,,,,,,,,,
1.50,0.0316536806040443,5,,,,,,,,,,
1.51,0.0325696392063241,5,,,,,,,,,,
1.52,0.0334964996474009,5,,,,,,,,,,
1.53,0.0344340628474296,5,,,,,,,,,,
1.54,0.0353821297265657,5,,,,,,,,,,
1.55,0.036340501204964,5,,,,,,,,,,
1.56,0.0373089782027799,5,,,,,,,,,,
1.57,0.0382873616401683,5,,,,,,,,,,
1.58,0.0392754524372845,5,,,,,,,,,,
1.59,0.0402729985018923,5,,,,,,,,,,
1.60,0.0412794790954784,5,,,,,,,,,,
1.61,0.0422942885838491,5,,,,,,,,,,
1.62,0.0433168212999322,5,,,,,,,,,,
1.63,0.0443464715766553,5,,,,,,,,,,
1.64,0.045382633746946,5,,,,,,,,,,
1.65,0.0464247021437322,5,,,,,,,,,,
